Restaurant,Latitude,Longitude,Address,Place-ID,URL,ZIP,Avg. exposure,Stars,White,ofWhite,Black,ofBlack,AmericanIndaian,ofAI,Asian,ofAisan,NativeHawiian,ofNativeHawiian,Edu,ofEDU,Unemployment,Wealth,Attraction,Hotspot
Il Pastaio,34.0708413,-118.400882,"400 N Canon Dr, Beverly Hills, CA 90210, United States",ChIJHyxdbQe8woARxadFSuW4Ok4,/biz/il-pastaio-beverly-hills?osq=Restaurants,90210,0.004305816,3.9,16406,83.6,374,1.9,21,0.1,996,5.1,0,0,1042,70,4.4,154740,1,0
Manzke,34.0553761,-118.3976024,"9575 W Pico Blvd, Los Angeles, CA 90035, United States",ChIJHxC85uO7woARBABVGm0-F7A,/biz/manzke-los-angeles?osq=Restaurants,90035,0.110053824,4.6,19345,73.2,1788,6.8,29,0.1,1825,6.9,58,0.2,3331,73,6.5,101570,0,0
Bicyclette,34.0553761,-118.3976002,"9575 W Pico Blvd, Los Angeles, CA 90035, United States",ChIJu5Y0uG67woARvE5Nmmmtv_0,/biz/bicyclette-los-angeles-2?osq=Restaurants,90035,0.052231777,4.1,19345,73.2,1788,6.8,29,0.1,1825,6.9,58,0.2,3331,73,6.5,101570,0,0
LAVO Ristorante,34.0909518,-118.3925134,"9201 Sunset Blvd Suite 100, West Hollywood, CA 90069, United States",ChIJXQJme12_woARbospaYJsQZc,/biz/lavo-ristorante-west-hollywood?osq=Restaurants,90069,0.115888890333333,3.7,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Ardor,34.0903625,-118.3895841,"9040 Sunset Blvd, West Hollywood, CA 90069, United States",ChIJH50jK7q_woARoGL0jC_3YCA,/biz/ardor-west-hollywood?osq=Restaurants,90069,0.030323046,4.2,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Crustica,34.0821863,-118.3885369,"9045 Santa Monica Blvd, West Hollywood, CA 90069, United States",ChIJmf6Abvq_woAR2V0v5mSwbgs,/biz/crustica-west-hollywood?osq=Restaurants,90069,0.0258552256666667,4.3,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Firefly,34.1414298,-118.3884489,"11720 Ventura Blvd, Studio City, CA 91604, United States",ChIJczmOIgm-woARRRSIOSN8rDk,/biz/firefly-studio-city?osq=Restaurants,91604,0.138284251666667,3.9,24933,76.3,1329,4.1,97,0.3,2650,8.1,0,0,4078,75.5,8.1,124271,0,0
Il Cielo,34.071839,-118.388383,"9018 Burton Way, Beverly Hills, CA 90211, United States",ChIJpX3FuVS5woAR9UWSsD95z4Y,/biz/il-cielo-beverly-hills-3?osq=Restaurants,90211,0.0879512786666667,4,6246,67.9,186,2,0,0,1830,19.9,0,0,942,67.8,9.3,89946,0,0
Great White Melrose,34.0809762,-118.3872782,"8917 Melrose Ave, West Hollywood, CA 90069, United States",ChIJZ0BQ2aG_woARPg5yDkOvaiw,/biz/great-white-melrose-west-hollywood?osq=Restaurants,90069,0.0461084993333333,4,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
etta,34.0282487,-118.3870538,"8801 Washington Blvd, Culver City, CA 90232, United States",ChIJ2xBhsim5woARKtbHYOJw_1c,/biz/etta-culver-city-2?osq=Restaurants,90232,0.149302252666667,4.3,9224,60.1,769,5,18,0.1,3146,20.5,0,0,2421,70.7,5.7,105932,0,0
Gracias Madre - West Hollywood,34.0809605,-118.3869599,"8905 Melrose Ave, West Hollywood, CA 90069, United States",ChIJxYyaKq--woARHpeKzYN9mt4,/biz/gracias-madre-west-hollywood-west-hollywood?osq=Restaurants,90069,0.157868545,4,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Craig's,34.0806889,-118.3864781,"8826 Melrose Ave, West Hollywood, CA 90069, United States",ChIJC82Z166-woART-e875tW9-s,/biz/craigs-west-hollywood?osq=Restaurants,90069,0.0866659756666667,3.8,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Soulmate,34.0817267,-118.3857725,"631 N Robertson Blvd, West Hollywood, CA 90069, United States",ChIJJVlaiqi_woARF_6cy0FTgCQ,/biz/soulmate-west-hollywood?osq=Restaurants,90069,0.127095806666667,4.1,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
King and Queen Cantina - West Hollywood,34.0814544,-118.3853552,"616 N Robertson Blvd, West Hollywood, CA 90069, United States",ChIJdd6s35m_woAReD5utG-nm_M,/biz/king-and-queen-cantina-west-hollywood-west-hollywood?osq=Restaurants,90069,0.0128607123333333,4.4,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Bottega Louie - WEHO,34.0839952,-118.38504,"8936 Santa Monica Blvd, West Hollywood, CA 90069, United States",ChIJn1Y3ALy_woARZq6siBxWznQ,/biz/bottega-louie-weho-los-angeles-2?osq=Restaurants,90069,0.145361680333333,4,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
A Food Affair,34.0517694,-118.3843222,"1515 S Robertson Blvd, Los Angeles, CA 90035, United States",ChIJ16BECme5woAR_VIOySO4z4k,/biz/a-food-affair-los-angeles?osq=Restaurants,90035,0.02557133,4.5,19345,73.2,1788,6.8,29,0.1,1825,6.9,58,0.2,3331,73,6.5,101570,0,0
Izakaya Tora,34.084473,-118.3842625,"8908 Santa Monica Blvd, West Hollywood, CA 90069, United States",ChIJB3yJizG_woARp4Yq61_AJCM,/biz/izakaya-tora-west-hollywood?osq=Restaurants,90069,0.103884745333333,4.4,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
1-2-3 pasta,34.0644709,-118.3833073,"214 S Robertson Blvd, Beverly Hills, CA 90211, United States",ChIJb_wfW4S5woARMVFCUH2tnag,/biz/1-2-3-pasta-beverly-hills?osq=Restaurants,90211,0.0641509333333333,5,6246,67.9,186,2,0,0,1830,19.9,0,0,942,67.8,9.3,89946,0,0
Zinqu%C3%A9,34.08128,-118.38264,"8684 Melrose  West Hollywood, CA 90069",-,/biz/zinqu%C3%A9-west-hollywood-2?osq=Restaurants,90069,0.120123147333333,3.8,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,1
AOC,34.0734496,-118.3819145,"8700 W 3rd St, Los Angeles, CA 90048, United States",ChIJX6WyxTa5woARZPdVFVEVAKU,/biz/aoc-los-angeles?osq=Restaurants,90048,0.0981813486666667,3.9,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Vespertine,34.0241664,-118.3818876,"3599 Hayden Ave, Culver City, CA 90232, United States",ChIJVd04SYW5woAROE52K0dXeYE,/biz/vespertine-culver-city?osq=Restaurants,90232,0.0341078896666667,3.7,9224,60.1,769,5,18,0.1,3146,20.5,0,0,2421,70.7,5.7,105932,0,0
GRANVILLE,34.0771558,-118.3806867,"8701 Beverly Blvd, West Hollywood, CA 90048, United States",ChIJDbKeh7K-woARG7zBCol46Fw,/biz/granville-west-hollywood-2?osq=Restaurants,90048,0.766255508333333,4.4,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
"The Butcher, The Baker, The Cappuccino Maker",34.0921328,-118.3805803,"8653 Sunset Blvd, West Hollywood, CA 90069, United States",ChIJOd2I0Ly-woAR_hEFYtqTFiQ,/biz/the-butcher-the-baker-the-cappuccino-maker-west-hollywood-2?osq=Restaurants,90069,0.161577759666667,3.9,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,1
ABSteak By Chef Akira Back,34.0736958,-118.3770638,"8500 Beverly Blvd #111, Los Angeles, CA 90048, United States",ChIJp_otqRq5woARA9vRILr7ZiM,/biz/absteak-by-chef-akira-back-los-angeles?osq=Restaurants,90048,0.110010621333333,4.7,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Hoys Wok Chinese Food,34.0730878,-118.3769215,"8520 W 3rd St, Los Angeles, CA 90048, United States",ChIJTSWqRie_woARNsLoEiiJ00M,/biz/hoys-wok-chinese-food-los-angeles?osq=Restaurants,90048,0.0635811573333333,5,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,1
Versailles,34.0527864421524,-118.376569174241,"1415 S La Cienega Blvd, Los Angeles, CA 90035, United States",ChIJvSD0dbR95kcRukqEDa0AnoY,/biz/versailles-los-angeles-4?osq=Restaurants,90035,0.0168952933333333,3.8,19345,73.2,1788,6.8,29,0.1,1825,6.9,58,0.2,3331,73,6.5,101570,0,0
Rosaline,34.0825654,-118.3759042,"8479 Melrose Ave, West Hollywood, CA 90069, United States",ChIJIegyMbG-woAR5lAy62GLMN4,/biz/rosaline-west-hollywood-2?osq=Restaurants,90069,0.134745961333333,3.9,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Mad Bulldog Hot Chicken,34.0571635,-118.3756683,"1080 S La Cienega Blvd #110, Los Angeles, CA 90035, United States",ChIJ8cedK8K5woARSRvDyjLsEKo,/biz/mad-bulldog-hot-chicken-los-angeles?osq=Restaurants,90035,0.0093249286666666,4.8,19345,73.2,1788,6.8,29,0.1,1825,6.9,58,0.2,3331,73,6.5,101570,0,1
Toca Madera - Los Angeles,34.0730546,-118.374948,"8450 W 3rd St, Los Angeles, CA 90048, United States",ChIJ90CShUu5woARYZy6vEwA0NE,/biz/toca-madera-los-angeles-los-angeles?osq=Restaurants,90048,0.172920419666667,3.8,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,1
Katana,34.0949712,-118.3745604,"8439 Sunset Blvd, West Hollywood, CA 90069, United States",ChIJ676_Qr6-woARy3H97J4OVdY,/biz/katana-west-hollywood?osq=Restaurants,90069,0.012857778,3.9,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Bari,34.073089499258,-118.37406017424,"8422 W 3rd St, Los Angeles, CA 90048, United States",ChIJb40H8_joRxMR4Qg5agZUcgg,/biz/bari-los-angeles?osq=Restaurants,90048,0.0962557926666667,4.3,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Merois,34.0946318,-118.3735788,"8430 Sunset Blvd, West Hollywood, CA 90069, United States",ChIJ62K862-_woAR8YptH_AXFJY,/biz/merois-west-hollywood?osq=Restaurants,90069,0.0424985373333333,4.1,16332,80.9,557,2.8,0,0,1455,7.2,0,0,4045,79.5,7.4,98440,1,0
Seoulmates,34.0725668,-118.3707825,"8320 W 3rd St, Los Angeles, CA 90048, United States",ChIJqzV1Kme5woAR2JP1xfLGCbA,/biz/seoulmates-los-angeles?osq=Restaurants,90048,0.089105706,4.6,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Bao Dim Sum House,34.075852,-118.369861,"8256 Beverly Blvd, Los Angeles, CA 90048, United States",ChIJre7lnkq5woARc4eVeKkOoEQ,/biz/bao-dim-sum-house-los-angeles?osq=Restaurants,90048,0.184074723,4,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Norah,34.0908828,-118.3697462,"8279 Santa Monica Blvd, West Hollywood, CA 90046, United States",ChIJc5n3nLi-woARfLhTYXUepcc,/biz/norah-west-hollywood?osq=Restaurants,90046,0.0473714846666667,3.8,35153,72.1,2825,5.8,194,0.4,3224,6.6,46,0.1,9364,69.2,8.2,77162,0,0
Nic's on Beverly,34.0763041,-118.3695848,"8265 Beverly Blvd, Los Angeles, CA 90048, United States",ChIJf85-oEq5woARL7PnWsoyfP0,/biz/nics-on-beverly-los-angeles?osq=Restaurants,90048,0.0749014886666667,4.3,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Pura Vita,34.0905005,-118.3695355,"8274 Santa Monica Blvd, West Hollywood, CA 90046, United States",ChIJq6RgRXG_woARNbs5SgPIco0,/biz/pura-vita-west-hollywood-2?osq=Restaurants,90046,0.0086650096666666,4.3,35153,72.1,2825,5.8,194,0.4,3224,6.6,46,0.1,9364,69.2,8.2,77162,0,0
The Front Yard,34.14517,-118.369529,"4222 Vineland Ave, North Hollywood, CA 91602, United States",ChIJm_HBFxi-woARmnpaK256fi0,/biz/the-front-yard-north-hollywood-2?osq=Restaurants,91602,0.226454526666667,4,13220,64.6,1457,7.1,91,0.4,2199,10.7,94,0.5,2507,62.3,9.3,83866,0,0
The Little Door,34.0722609140252,-118.367539560072,"8164 W 3rd St  Los Angeles, CA 90048  Beverly Grove",-,/biz/the-little-door-los-angeles?osq=Restaurants,90048,0.0042983646666666,4.1,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,1
OSTE,34.0721029,-118.3673558,"8142 W 3rd St, Los Angeles, CA 90048, United States",ChIJ2wrtW3K5woARk7UY33VZ4XQ,/biz/oste-west-hollywood?osq=Restaurants,90048,0.175042153,4.8,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
Alchemist Restaurant,34.0630082,-118.3654274,"6258 Wilshire Blvd, Los Angeles, CA 90048, United States",ChIJjUlyVn-5woARbeXf7nf08W4,/biz/alchemist-restaurant-los-angeles?osq=Restaurants,90048,0.0977320716666667,4.4,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,1
Uovo - Mid-Wilshire,34.0637475,-118.365075,"6245 Wilshire Blvd Suite 103, Los Angeles, CA 90048, United States",ChIJ-YitLJ65woARQZQd6ec8GFk,/biz/uovo-mid-wilshire-los-angeles-3?osq=Restaurants,90048,0.0795737416666667,4.3,16274,79.4,781,3.8,14,0.1,1465,7.1,0,0,4310,84.1,6.3,102567,0,0
